#ts 80.249.208.0/21 2001:7f8:1::/64 None 193.239.116.0/22 80.81.192.0/21 2001:7f8:13::/64 2001:7f8::/64 195.66.224.0/21 2001:7f8:4::/64 195.208.208.0/21 185.1.203.0/24 5.57.80.0/22 185.1.254.0/24 194.68.123.0/24 37.49.236.0/22 2001:7f8:24::/64 2001:7f8:10f::/64 91.206.52.0/23 2001:7f8:b7::/64 2001:7f8:26::/64 2001:7f8:54::/64 185.1.222.0/23 91.210.16.0/22 178.18.226.0/23 195.42.144.0/23 217.29.66.0/23 2001:7f8:9e::/64 62.69.146.0/23 2001:7f8:d2::/64 193.203.0.0/23 185.1.170.0/23 185.0.20.0/23 195.66.236.0/22 178.18.236.0/22 194.146.118.0/24 37.77.32.0/20 194.53.172.0/24 2001:7f8:8::/64 185.1.208.0/23 2001:7f8:18::/64 2001:7f8:d:202::/64 193.178.185.0/24 2001:7f8:7:b::/64 2a03:5f80:4:2::/64 185.1.114.0/24 2001:7f8:b6::/64 185.1.27.0/24 2001:7f8:8:20::/64 185.1.127.0/24 2001:7f8:d:ff::/64 2001:7f8:7f::/64 2a03:5f80:4::/64 2001:7f8:115:1::/64 2001:7f8:4:2::/64 185.1.62.0/23 195.149.232.0/23 206.81.80.0/23 2001:7f8:44::/64 212.237.192.0/24 2001:7f8:19:1::/64 2001:504:0:4::/64 185.1.106.0/24 2001:7f8:3d::/64 2001:7f8:1f::/64 2001:67c:29f0::/64 77.95.71.0/24 194.68.128.0/24 2001:7f8:33::/48 2001:de8:6::/64 196.60.8.0/22 185.1.32.0/24 2001:7f8:f2:e1::/64 185.1.226.0/23 103.162.254.0/24 2001:7f8:14::/64 185.1.47.0/24 2001:7f8:17::/64 206.126.236.0/22 185.1.210.0/23 2001:7f8:10::/64 2001:7fa:11:4::/64 2001:7f8:a0::/64 2001:7f8:4c::/64 185.1.94.0/24 206.82.104.0/22 2001:7f8:6c::/64 195.182.218.0/23 2001:7f8:d:fe::/64 193.201.28.0/23 193.110.224.0/24 2001:7f8:a5::/64 2001:7f8:c:8235::/64 27.111.228.0/22 193.42.155.0/24 185.1.55.0/24 198.32.160.0/23 185.1.152.0/23 2001:7f8:30::/64 193.106.112.0/23 185.1.116.0/24 176.126.38.0/25 2001:7f8:1e::/64 185.1.89.0/24 103.16.102.0/23 188.93.170.0/23 2a02:e5c::/32 2001:7f8:54:5::/64 2001:7f8:8:10::/64 2001:7f8:12:1::/64 2001:7f8:43::/64 2001:7f8:47:47::/64 91.220.194.0/24 193.188.137.0/24 185.1.87.0/24 192.65.185.0/24 2001:7f8:12a::/64 185.1.8.0/24 2001:7f8:3e::/64 2001:504:0:2::/64 2001:7f8:cc:333::/64 178.18.224.0/22 2001:504:0:6::/64 195.66.244.0/24 2001:7f8:20:101::/64 2001:7f8:b:100::/64 37.49.232.0/24 2001:7f8:4:1::/64 2001:7f8:8:5::/64 185.1.112.0/24 192.121.80.0/24 2001:7f8:1c:24a::/64 31.28.19.0/24 193.25.180.0/23 193.110.226.0/24 206.223.116.0/23 85.112.122.0/23 185.6.36.0/23 198.32.181.0/24 208.115.136.0/23 2001:de8:12:100::/64 185.1.102.0/24 2001:7f8:7:a::/64 195.246.227.0/24 2001:7f8:48::/64 198.32.118.0/24 2001:504:d::/64 94.137.63.0/24 212.237.193.0/24 210.173.176.0/23 178.18.230.0/24 185.1.240.0/24 192.38.7.0/24 2001:7f8:be::/64 2001:7f8:21:9::/64 206.108.236.0/24 194.116.96.0/24 2001:de8:4::/64 91.221.180.0/23 206.108.34.0/23 2001:7f8:4e:2::/64 45.127.172.0/22 2001:7f8:83::/64 196.60.70.0/23 195.69.119.0/24 2001:7f8:d:fc::/64 2001:43f8:6d1::/64 185.1.192.0/23 193.189.82.0/23 2001:7f8:bd::/64 179.0.200.0/24 61.19.60.0/23 185.79.175.0/24 2001:7f8:117::/64 195.245.240.0/24 210.171.224.0/23 2001:12f8::/64 193.149.1.0/24 2001:504:13::/64 2a00:13c0:3:1::/64 2001:7f8:2a::/64 185.1.166.0/23 195.140.192.0/24 2001:7f8:4:3::/64 193.169.198.0/23 2001:7f8:d:100::/64 2001:504:36::/64 2403:c780:b800:bb00::/64 2001:478:132::/64 2001:7f8:2c:1000::/64 185.1.59.0/24 2001:504:0:7::/64 185.1.215.0/24 196.216.148.0/24 185.1.115.0/24 80.97.248.0/23 2a0c:b641:701::/64 2001:504:40:108::/64 2001:7f8:42::/64 185.0.12.0/22 194.30.187.0/24 206.83.46.0/24 109.239.136.0/23 123.255.88.0/21 2001:504:16::/64 91.212.235.0/24 2001:43f8:1f0::/64 194.42.48.0/24 2001:7f8:36::/64 2001:de8:10::/48 185.1.74.0/25 206.51.7.0/24 194.68.130.0/24 185.1.180.0/24 2001:504:1::/64 91.198.176.0/24 202.249.2.0/24 194.59.190.0/24 2001:504:96::/64 103.231.152.0/22 218.100.52.0/23 2001:7f8:bc::/64 206.126.115.0/24 206.41.108.0/24 198.179.18.0/24 212.127.90.0/23 2001:7f8:d:203::/64 2001:7f8:3f::/64 194.88.240.0/25 185.1.147.0/24 2001:7f8:c5::/64 37.9.49.0/24 194.68.133.0/24 196.223.21.0/24 192.108.148.0/24 2801:1d:a000:1::/64 195.130.211.0/26 195.137.179.0/24 185.1.101.0/24 206.72.210.0/23 213.184.52.0/24 185.1.105.0/24 2001:7f8:d:300::/64 2001:7fa:7:1::/64 31.28.18.0/24 193.138.31.0/24 185.1.104.0/24 2001:7f8:16::/64 2001:7f8:1d:4::/64 196.60.84.0/24 2001:7fa:11::/64 2001:504:79::/64 2001:43f8:6d0::/64 2001:504:f::/64 185.1.88.0/24 86.104.125.0/24 185.1.4.0/22 2001:7f8:60::/48 2001:7f8:2:1::/64 194.9.117.0/24 185.0.1.0/24 2001:7f8:58::/64 2001:de8:5::/64 77.241.206.0/24 2001:7f8:18:12::/64 2001:7f8:28::/64 185.1.50.0/23 2001:7f8:fd::/64 193.110.13.0/24 198.32.242.0/23 2001:7f8:63::/64 198.32.176.0/24 206.53.143.0/24 2001:7f8:f::/64 185.1.107.0/24 2001:7f8:46::/64 196.60.96.0/23 2801:14:9000::/64 185.1.48.0/24 206.53.202.0/24 2001:7f8:50:1::/64 206.223.118.0/23 2403:c780:7200:b078::/64 2001:7fa:11:1::/64 2001:7f8:d:fb::/64 2001:7f8:b0::/64 2001:1ab8:8486::/64 198.32.132.0/24 2001:7f8:23:ffff::/64 217.174.157.0/24 2001:7f8:9d::/64 2001:504:90::/48 185.1.155.0/24 196.49.68.0/23 196.201.2.0/24 193.110.12.0/24 2001:1497::/64 193.201.116.0/24 185.1.25.0/24 196.223.22.0/23 185.1.30.0/24 36.255.56.0/22 2001:7f8:73::/64 2001:7f8:f:1::/64 193.37.144.0/24 2001:7f8:d5::/64 2001:7f8:134::/64 2001:12f8:0:9::/64 2001:7f8:27::/48 45.94.12.0/23 185.1.113.0/24 185.1.2.0/24 2001:7f8:ca:1::/64 212.91.0.0/22 203.163.222.0/24 2a0b:9fc0:1::/64 2001:7f8:4b::/48 2a00:1b30:8888::/64 2801:145::/64 43.243.21.0/24 218.100.44.0/24 2001:7f8:bf:1::/64 198.32.134.0/24 207.231.240.0/25 206.80.238.0/24 185.1.121.0/24 2001:43f8:bb1::/64 187.16.208.0/20 2001:13c7:6001::/64 64.191.232.0/22 103.136.103.0/24 2001:7f8:a:1::/64 2001:7fa:0:1::/64 203.190.230.0/23 2001:7f8:56::/64 2001:7f8:6e::/64 2001:7f8:c3::/64 2001:de8:7::/64 2a03:5f80:7::/64 2a00:1b30::/64 2001:7f8:35::/64 2001:7f8:5d::/116 2001:7f8:91::/64 206.83.136.0/24 2001:7f8:c7::/64 193.136.250.0/24 2001:dea:0:10::/64 2001:7f8:115::/64 2001:504:27::/64 185.1.119.0/24 198.32.195.0/24 101.203.88.0/22 193.222.52.0/24 45.68.16.0/22 192.145.251.0/24 2001:7f8:11d::/64 46.47.0.0/19 2001:7f8:2f::/64 2a00:13c0:3:2::/64 2001:7f8:c1::/64 2001:43f8:1f1::/64 2001:504:d:80::/64 206.82.110.0/23 45.68.34.0/24 2001:dea:0:50::/64 185.1.213.0/24 185.1.90.0/24 193.232.87.0/24 196.223.30.0/23 194.85.107.0/24 2001:7f8:8f::/48 2001:504:0:1::/64 45.68.5.0/24 196.10.141.0/24 206.83.12.0/24 2001:43f8:1f2::/64 203.190.227.0/24 2001:de8:5:1::/64 103.7.144.0/25 185.1.218.0/24 2001:504:9e::/64 103.119.234.0/24 2001:43f8:9c1:1::/64 193.34.197.128/25 2001:12f8:0:2::/64 103.26.71.0/24 2001:504:0:3::/64 2001:de8:6:2::/64 2001:504:1a::34:0/111 74.200.144.0/24 185.1.22.0/24 2001:7f8:c4::/64 178.18.233.0/24 2001:7f8:eb::/64 185.1.109.0/24
1700524800 37658 24677 0 53 379 117 248 314 133 0 170 18 381 31 89 184 184 120 41 111 24 47 57 11 108 96 27 18 73 9 33 62 1 12 14 20 30 62 36 79 26 25 18 0 28 6 45 14 12 9 8 0 38 64 20 10 42 25 18 13 16 14 8 51 14 10 22 48 31 27 7 37 40 0 13 4 0 30 15 2 40 27 13 0 0 36 10 3 16 29 36 18 2 26 29 15 21 0 30 30 0 1 20 18 4 19 3 4 26 13 20 9 8 9 0 0 10 4 13 23 2 0 21 20 4 1 0 0 0 17 21 6 4 10 11 14 13 11 12 15 2 0 11 15 2 0 16 2 0 0 0 14 12 4 8 1 0 11 9 15 5 1 9 7 0 1 8 2 4 5 3 6 3 7 12 4 0 0 0 0 4 9 7 1 5 0 0 0 4 4 7 5 1 2 4 7 3 2 1 3 0 0 5 7 3 8 0 0 4 5 3 2 3 1 4 6 0 6 6 5 7 4 6 5 3 2 1 0 0 0 0 3 4 3 2 5 4 4 3 3 2 3 2 1 0 0 0 2 2 5 5 4 1 2 1 2 3 2 0 0 0 0 2 4 4 1 2 3 1 1 1 2 1 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 2 3 1 3 2 1 1 0 0 0 0 0 0 0 0 0 2 2 1 2 1 1 2 2 2 2 1 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700525700 41684 24622 0 89 491 91 228 333 132 0 239 18 403 33 97 190 156 143 24 98 24 46 130 10 104 130 24 43 71 29 41 88 1 9 27 20 44 53 73 84 27 65 18 0 59 10 68 8 17 5 9 0 40 55 54 44 50 22 17 5 12 44 8 53 15 18 22 48 33 29 15 26 41 0 11 4 0 30 15 1 45 32 8 0 0 38 32 3 24 27 37 13 4 26 27 12 21 0 32 29 0 0 24 18 6 13 1 6 22 10 2 19 22 19 0 0 10 6 13 23 2 0 16 17 4 2 0 0 3 17 15 6 9 10 12 16 14 12 10 13 10 3 11 13 2 0 16 2 1 0 0 14 7 6 8 6 0 11 10 10 6 2 9 7 0 3 7 8 1 7 7 6 1 7 13 9 2 0 0 0 11 9 7 6 5 0 0 0 1 8 7 6 1 8 6 8 5 1 1 7 0 0 5 7 6 6 3 0 0 6 4 2 3 1 4 6 6 6 3 5 7 4 5 3 4 3 0 0 0 0 0 3 4 5 6 5 2 4 1 4 2 3 2 1 0 0 0 1 1 2 4 5 1 2 1 2 4 1 4 0 0 0 1 3 3 3 4 3 2 0 1 2 1 3 4 2 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 2 3 2 2 1 1 0 0 0 0 0 0 0 0 2 2 1 2 1 1 0 0 0 2 1 1 1 0 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700526600 38766 25456 0 53 399 117 255 312 133 0 167 18 389 32 79 185 184 122 40 121 26 47 67 9 95 105 33 22 74 13 33 66 1 5 14 20 30 63 36 87 28 24 18 0 33 6 57 14 12 9 8 0 37 55 24 14 37 26 19 13 16 17 8 51 14 10 22 48 33 29 11 35 41 0 13 4 0 32 15 2 45 25 13 0 0 35 11 2 16 29 36 18 2 26 29 13 21 0 32 31 0 1 23 16 4 19 3 4 26 14 20 9 9 9 0 0 9 4 13 23 3 0 20 20 4 2 0 0 1 17 20 6 5 10 10 14 13 11 8 16 2 0 11 15 2 0 15 2 0 0 0 14 14 4 8 1 0 12 9 15 6 1 9 7 0 1 8 2 4 7 8 3 3 7 12 6 0 0 0 0 4 9 7 1 5 0 0 0 4 4 4 6 1 4 4 7 3 2 1 3 0 0 5 7 3 8 0 0 4 5 2 2 3 1 4 6 0 6 6 5 7 4 5 5 3 2 1 0 0 0 0 3 4 3 4 5 2 4 1 3 2 3 2 1 0 0 0 2 1 5 5 2 1 2 1 2 3 3 0 0 0 0 2 4 4 1 2 3 1 1 1 2 1 3 4 2 2 1 0 0 0 0 0 0 0 0 0 0 0 3 3 3 2 3 1 3 2 1 1 0 0 0 0 0 0 0 0 0 2 2 1 2 1 1 2 2 2 2 1 1 1 0 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700527500 41518 24458 0 91 474 92 229 338 139 0 234 18 408 34 99 193 156 143 24 93 25 47 140 11 106 138 24 56 72 34 41 93 1 9 27 20 44 53 71 81 28 65 18 0 54 10 68 8 17 3 9 0 39 56 62 46 43 18 17 5 12 46 8 53 14 18 22 48 33 32 12 25 42 0 11 4 0 30 15 1 45 32 9 0 0 37 28 3 24 28 36 13 4 26 27 12 22 0 32 31 0 0 20 17 6 13 1 6 22 10 2 19 22 19 0 0 12 6 13 23 2 0 13 16 4 3 0 0 5 17 15 6 9 10 12 17 14 12 10 13 10 3 11 13 2 0 17 2 1 0 0 14 7 6 8 5 0 12 11 10 6 1 9 7 0 3 8 7 1 7 6 4 1 7 13 7 5 1 0 0 11 9 7 6 5 0 0 0 1 8 5 4 1 8 6 8 5 1 1 7 0 0 5 8 6 5 3 0 0 6 4 2 3 1 4 6 7 6 3 5 7 4 4 4 4 4 1 0 0 0 0 3 4 5 6 5 2 4 1 4 2 3 2 1 0 0 0 1 1 2 4 5 0 2 1 4 5 1 4 0 0 0 1 4 3 3 3 3 1 0 1 2 1 3 4 2 3 3 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 3 2 3 2 2 1 1 0 0 0 0 0 0 0 0 2 2 1 2 1 1 0 0 0 2 1 1 1 1 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700528400 38902 25471 0 51 391 118 261 322 127 0 174 18 386 33 97 185 183 122 40 115 27 48 68 9 106 106 32 21 72 27 33 64 1 5 14 20 30 67 38 82 23 25 18 0 35 6 57 14 12 10 8 0 37 53 22 13 46 30 19 13 16 16 8 49 13 10 22 48 35 30 12 37 39 0 12 4 0 33 15 2 43 27 12 0 0 35 8 2 16 29 36 18 3 26 29 12 20 0 32 31 0 1 19 18 4 19 3 4 26 13 20 9 9 9 0 0 9 4 13 23 2 0 20 20 4 3 0 0 0 17 20 6 4 10 11 14 13 10 9 16 2 0 11 15 2 0 15 2 0 0 0 14 14 3 8 1 0 12 12 15 6 1 9 7 0 1 8 2 4 7 10 5 3 7 12 3 1 1 0 0 4 9 7 1 5 0 0 0 4 4 5 5 1 3 4 7 3 2 1 3 0 0 5 7 3 8 0 0 4 5 4 2 3 1 4 6 0 6 6 5 7 4 4 5 3 2 1 0 0 0 0 3 4 3 4 5 4 4 1 3 2 3 2 1 0 0 0 2 1 5 5 3 1 2 1 3 3 3 0 0 0 0 2 4 4 1 2 3 1 1 1 2 1 3 4 2 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 2 3 1 3 2 1 1 0 0 0 0 0 0 0 0 0 2 2 1 2 0 1 2 2 2 2 1 1 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700529300 41442 24464 0 93 477 91 231 340 131 0 245 18 404 39 93 190 156 145 24 98 24 49 130 10 104 134 23 52 72 29 41 96 1 8 27 20 45 57 79 85 27 64 18 0 63 10 67 8 17 3 9 0 39 59 53 46 40 20 17 5 12 45 8 56 14 18 22 48 35 29 14 26 40 1 11 4 0 30 15 1 43 33 8 0 0 37 30 2 24 28 36 13 1 26 27 12 22 0 32 31 0 0 25 15 6 13 1 6 22 11 3 19 22 19 0 0 11 6 13 23 0 0 17 16 4 3 0 0 4 17 15 6 7 10 11 17 14 12 8 13 10 3 11 13 2 0 16 2 1 0 0 14 5 7 8 4 0 12 8 10 6 1 9 7 0 3 8 7 1 7 3 6 1 7 13 9 5 0 0 0 11 9 7 6 5 0 0 0 1 8 5 5 1 9 6 8 5 1 1 7 0 0 5 7 6 7 3 0 0 6 3 2 3 1 4 6 7 6 3 5 7 4 4 4 4 4 1 0 0 0 0 3 4 5 6 5 3 4 1 4 2 3 2 1 0 0 0 1 2 2 4 5 1 2 1 2 4 1 4 0 0 0 1 4 3 3 4 3 2 0 1 2 1 3 4 2 4 3 0 0 0 0 0 0 0 0 0 0 0 0 1 3 2 3 2 3 2 2 1 1 0 0 0 0 0 0 0 0 2 1 1 2 2 1 0 0 0 2 1 1 1 0 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700530200 38891 25466 0 51 392 118 253 328 128 0 181 18 390 35 114 184 185 122 40 115 26 45 69 11 105 105 29 18 75 13 33 66 1 12 14 20 29 57 39 84 25 24 18 0 34 6 57 14 12 10 8 0 37 60 21 15 47 26 19 13 16 13 7 48 14 10 22 48 35 32 12 35 40 0 13 4 0 30 15 2 43 26 13 0 0 35 10 3 16 29 36 18 4 26 29 15 20 0 32 31 0 1 22 16 4 19 3 4 26 15 20 9 9 9 0 0 9 4 13 23 1 0 19 20 4 2 0 0 0 17 20 6 5 10 12 14 13 12 10 17 2 0 11 15 2 0 16 2 0 0 0 14 13 4 8 1 0 13 9 15 6 1 9 7 0 1 8 2 4 7 10 5 3 7 12 3 3 1 0 0 4 9 7 1 5 0 0 0 4 4 4 8 1 4 4 7 3 2 1 3 0 0 5 8 3 7 0 0 4 5 2 2 3 1 4 6 0 6 6 5 7 4 3 5 3 2 0 0 0 0 0 3 4 3 4 5 3 4 4 3 2 3 2 1 0 0 0 2 3 5 5 2 1 2 1 3 3 2 0 0 0 0 2 4 4 2 2 3 2 1 1 2 1 3 4 2 1 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 2 3 1 3 2 1 1 0 0 0 0 0 0 0 0 0 2 2 1 2 1 0 2 2 2 2 1 1 1 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700531100 41472 24505 0 96 484 91 228 337 138 0 247 18 403 31 124 191 156 145 24 94 23 50 124 10 104 141 27 55 73 32 41 95 1 26 27 20 45 50 75 88 28 64 18 0 61 10 68 8 17 5 9 0 38 55 58 47 40 24 17 5 12 47 9 54 13 17 22 48 35 29 17 26 42 0 11 4 0 32 15 1 43 33 9 0 0 36 28 3 24 28 36 13 4 26 27 12 22 0 32 31 0 0 24 19 6 13 1 6 22 10 2 19 22 19 0 0 10 6 13 23 1 0 15 16 4 2 0 0 5 17 17 6 11 10 11 17 14 12 11 11 10 3 11 13 2 0 17 2 1 0 0 14 7 6 8 4 0 13 11 10 6 1 9 7 0 3 8 4 1 7 6 8 1 7 13 8 5 0 0 0 11 9 7 6 5 0 0 0 1 8 6 4 1 9 6 8 5 1 1 7 0 0 5 9 6 6 3 0 0 6 2 2 3 1 4 6 6 6 3 5 7 4 4 5 4 3 1 0 0 0 0 3 4 5 6 5 3 4 1 3 2 3 2 1 0 0 0 1 2 2 4 5 1 2 1 2 4 1 4 0 0 0 1 4 3 3 3 3 1 0 1 2 1 2 4 2 3 3 1 0 0 0 0 0 0 0 0 0 0 0 1 3 2 3 2 3 2 2 1 1 0 0 0 0 0 0 0 0 2 2 1 2 1 0 0 0 0 2 1 1 1 0 2 1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700532000 38833 25431 0 53 390 118 257 325 129 0 172 18 391 28 116 184 183 122 40 115 26 48 71 9 106 104 25 20 74 12 33 64 1 18 14 20 30 70 40 82 26 25 18 0 33 6 57 13 12 8 8 0 37 61 24 18 36 24 19 13 16 14 8 49 14 10 22 48 35 31 11 36 40 1 12 4 0 31 15 2 43 29 11 0 0 35 13 2 16 29 36 18 3 26 29 14 21 0 32 31 0 1 21 17 4 19 2 4 26 15 20 9 9 9 0 0 9 4 13 23 2 0 18 20 4 2 0 0 2 17 21 6 5 10 8 14 13 12 7 17 1 0 11 15 2 0 15 2 0 0 0 14 14 3 8 0 0 13 10 15 6 1 9 7 0 1 8 3 4 7 8 7 3 7 12 6 2 0 0 0 4 9 7 1 5 0 0 0 4 4 4 6 1 1 4 7 3 2 1 3 0 0 5 9 3 7 0 0 4 5 3 2 3 1 4 6 0 6 6 5 7 4 5 3 3 2 0 0 0 0 0 3 4 3 4 5 4 4 2 3 2 3 2 1 0 0 0 2 2 5 5 3 1 2 1 2 3 3 0 0 0 0 1 4 4 2 2 3 1 1 1 2 1 3 4 2 3 1 1 0 0 0 0 0 0 0 0 0 0 3 3 3 2 3 1 3 2 1 1 0 0 0 0 0 0 0 0 0 2 2 1 2 1 1 2 2 2 2 1 1 1 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1700532900 41390 24463 0 94 472 90 230 331 125 0 237 18 404 36 121 192 157 145 24 98 25 51 137 11 104 135 25 44 74 27 41 98 1 23 27 20 45 54 73 86 27 66 18 0 72 10 68 9 16 5 9 0 39 59 49 40 45 21 17 5 12 45 7 56 13 18 22 47 35 30 15 25 41 0 11 4 0 31 14 1 43 33 9 0 0 37 25 4 24 28 36 13 3 26 27 13 20 0 32 31 0 0 24 16 6 13 1 6 22 10 3 19 22 19 0 0 9 6 13 23 1 0 17 16 4 1 0 0 4 17 16 6 7 10 13 18 14 12 10 13 12 3 14 13 2 0 16 2 1 0 0 14 6 7 8 6 0 12 8 10 6 1 9 7 0 3 8 4 1 7 7 8 1 7 13 10 6 0 0 0 10 9 7 6 5 0 0 0 1 8 6 7 1 8 6 8 5 1 0 7 0 0 5 8 6 7 3 0 0 6 3 2 3 1 4 6 6 5 3 5 7 4 5 4 4 3 1 0 0 0 0 3 4 5 6 5 2 4 1 4 2 3 2 1 0 0 0 1 2 2 4 4 0 2 1 3 3 1 4 0 0 0 1 4 3 3 4 3 1 0 1 2 1 3 4 2 2 3 1 0 0 0 0 0 0 0 0 0 0 0 1 3 2 3 2 3 2 2 1 1 0 0 0 0 0 0 0 0 2 2 1 2 2 1 0 0 0 2 1 1 1 1 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
